amd,rcm,padding,matrix_name,partial_gauss,_step,n,rank,_runtime,max_mode_size,z,tile_size,_timestamp,run_id,run_name
True,True,3,ex10hs,5,6.0,2546.0,1.0,1.791839361190796,2546.0,58221.0,2546.0,1718206361.2958283,6080h9xd,snowy-sweep-561
True,False,3,ex10hs,4,0.0,2547.0,40218.0,1.4048314094543457,283.0,57992.0,3.0,1718206349.6818614,qdnol8ut,cool-sweep-560
True,False,3,ex10hs,4,1.0,2547.0,16147.0,1.5143775939941406,283.0,57992.0,9.0,1718206349.7914076,qdnol8ut,cool-sweep-560
True,False,3,ex10hs,4,2.0,2547.0,69.0,1.5300233364105225,283.0,57992.0,283.0,1718206349.8070533,qdnol8ut,cool-sweep-560
True,False,3,ex10hs,4,3.0,2547.0,9.0,1.5612518787384033,849.0,57992.0,849.0,1718206349.8382819,qdnol8ut,cool-sweep-560
True,False,3,ex10hs,4,4.0,2547.0,1.0,1.5925185680389404,2547.0,57992.0,2547.0,1718206349.8695486,qdnol8ut,cool-sweep-560
True,True,3,ex10hs,4,0.0,2547.0,53216.0,1.4917998313903809,283.0,57992.0,3.0,1718206339.3772788,c2sr3c0u,trim-sweep-559
True,True,3,ex10hs,4,1.0,2547.0,37071.0,1.6011717319488525,283.0,57992.0,9.0,1718206339.4866507,c2sr3c0u,trim-sweep-559
True,True,3,ex10hs,4,2.0,2547.0,81.0,1.6412749290466309,283.0,57992.0,283.0,1718206339.526754,c2sr3c0u,trim-sweep-559
True,True,3,ex10hs,4,3.0,2547.0,9.0,1.66340970993042,849.0,57992.0,849.0,1718206339.5488887,c2sr3c0u,trim-sweep-559
True,True,3,ex10hs,4,4.0,2547.0,1.0,1.6790530681610107,2547.0,57992.0,2547.0,1718206339.564532,c2sr3c0u,trim-sweep-559
True,False,3,ex10hs,3,0.0,2548.0,47247.0,1.60982084274292,13.0,57949.0,2.0,1718206328.9228067,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,1.0,2548.0,32097.0,1.8207488059997559,13.0,57949.0,4.0,1718206329.1337347,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,2.0,2548.0,20538.0,1.9613730907440186,13.0,57949.0,7.0,1718206329.274359,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,3.0,2548.0,10484.0,2.0251688957214355,13.0,57949.0,13.0,1718206329.3381548,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,4.0,2548.0,9590.0,2.103330612182617,14.0,57949.0,14.0,1718206329.4163165,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,5.0,2548.0,4312.0,2.1512773036956787,26.0,57949.0,26.0,1718206329.4642632,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,6.0,2548.0,3813.0,2.1810364723205566,28.0,57949.0,28.0,1718206329.4940224,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,7.0,2548.0,1670.0,2.196662187576294,49.0,57949.0,49.0,1718206329.509648,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,8.0,2548.0,1531.0,2.2435405254364014,52.0,57949.0,52.0,1718206329.5565264,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,9.0,2548.0,594.0,2.274789810180664,91.0,57949.0,91.0,1718206329.5877757,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,10.0,2548.0,522.0,2.306039333343506,98.0,57949.0,98.0,1718206329.6190252,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,11.0,2548.0,156.0,2.337252378463745,182.0,57949.0,182.0,1718206329.6502383,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,12.0,2548.0,141.0,2.3685035705566406,196.0,57949.0,196.0,1718206329.6814895,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,13.0,2548.0,41.0,2.3997879028320312,364.0,57949.0,364.0,1718206329.7127738,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,14.0,2548.0,14.0,2.415412664413452,637.0,57949.0,637.0,1718206329.7283986,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,15.0,2548.0,4.0,2.4466285705566406,1274.0,57949.0,1274.0,1718206329.7596145,ohl2o3kc,vague-sweep-558
True,False,3,ex10hs,3,16.0,2548.0,1.0,2.477877140045166,2548.0,57949.0,2548.0,1718206329.790863,ohl2o3kc,vague-sweep-558
True,True,3,ex10hs,3,0.0,2548.0,54577.0,1.8355505466461182,13.0,57949.0,2.0,1718206319.0619886,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,1.0,2548.0,50303.0,2.0713353157043457,13.0,57949.0,4.0,1718206319.2977734,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,2.0,2548.0,42362.0,2.2126777172088623,13.0,57949.0,7.0,1718206319.4391158,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,3.0,2548.0,27222.0,2.2908029556274414,13.0,57949.0,13.0,1718206319.517241,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,4.0,2548.0,25006.0,2.3689231872558594,14.0,57949.0,14.0,1718206319.5953612,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,5.0,2548.0,9460.0,2.4158005714416504,26.0,57949.0,26.0,1718206319.6422386,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,6.0,2548.0,8201.0,2.4470536708831787,28.0,57949.0,28.0,1718206319.6734917,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,7.0,2548.0,2704.0,2.4783029556274414,49.0,57949.0,49.0,1718206319.704741,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,8.0,2548.0,2401.0,2.5095555782318115,52.0,57949.0,52.0,1718206319.7359936,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,9.0,2548.0,784.0,2.540802240371704,91.0,57949.0,91.0,1718206319.7672403,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,10.0,2548.0,676.0,2.5720601081848145,98.0,57949.0,98.0,1718206319.7984982,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,11.0,2548.0,196.0,2.6033027172088623,182.0,57949.0,182.0,1718206319.8297408,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,12.0,2548.0,169.0,2.6345558166503906,196.0,57949.0,196.0,1718206319.8609939,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,13.0,2548.0,49.0,2.667067766189575,364.0,57949.0,364.0,1718206319.8935058,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,14.0,2548.0,16.0,2.702012062072754,637.0,57949.0,637.0,1718206319.92845,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,15.0,2548.0,4.0,2.7150142192840576,1274.0,57949.0,1274.0,1718206319.9414523,vx4da3za,olive-sweep-557
True,True,3,ex10hs,3,16.0,2548.0,1.0,2.746324062347412,2548.0,57949.0,2548.0,1718206319.972762,vx4da3za,olive-sweep-557
True,False,3,ex10hs,2,0.0,2549.0,1.0,1.0980944633483887,2549.0,57850.0,2549.0,1718206307.6909153,hbc9qdqc,jumping-sweep-556
True,True,3,ex10hs,2,0.0,2549.0,1.0,1.075115442276001,2549.0,57850.0,2549.0,1718206297.3995125,o9k7w0xa,glamorous-sweep-555
True,False,3,ex10hs,1,0.0,2550.0,47048.0,2.5337331295013428,17.0,57693.0,2.0,1718206288.122445,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,1.0,2550.0,40027.0,2.8250529766082764,17.0,57693.0,3.0,1718206288.413765,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,2.0,2550.0,28094.0,3.013852596282959,17.0,57693.0,5.0,1718206288.6025646,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,3.0,2550.0,24445.0,3.168027639389038,17.0,57693.0,6.0,1718206288.7567396,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,4.0,2550.0,14299.0,3.261782169342041,17.0,57693.0,10.0,1718206288.8504941,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,5.0,2550.0,8704.0,3.32427716255188,17.0,57693.0,15.0,1718206288.9129891,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,6.0,2550.0,7398.0,3.3867766857147217,17.0,57693.0,17.0,1718206288.9754887,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,7.0,2550.0,4482.0,3.4180283546447754,25.0,57693.0,25.0,1718206289.0067403,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,8.0,2550.0,3447.0,3.4649016857147217,30.0,57693.0,30.0,1718206289.0536137,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,9.0,2550.0,2835.0,3.497340440750122,34.0,57693.0,34.0,1718206289.0860524,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,10.0,2550.0,1605.0,3.5129733085632324,50.0,57693.0,50.0,1718206289.1016853,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,11.0,2550.0,1542.0,3.5612738132476807,51.0,57693.0,51.0,1718206289.1499858,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,12.0,2550.0,810.0,3.6068131923675537,75.0,57693.0,75.0,1718206289.1955252,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,13.0,2550.0,672.0,3.639192581176758,85.0,57693.0,85.0,1718206289.2279046,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,14.0,2550.0,479.0,3.6704444885253906,102.0,57693.0,102.0,1718206289.2591565,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,15.0,2550.0,233.0,3.7016942501068115,150.0,57693.0,150.0,1718206289.2904062,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,16.0,2550.0,177.0,3.7329442501068115,170.0,57693.0,170.0,1718206289.3216562,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,17.0,2550.0,88.0,3.7497026920318604,255.0,57693.0,255.0,1718206289.3384147,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,18.0,2550.0,32.0,3.7810113430023193,425.0,57693.0,425.0,1718206289.3697233,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,19.0,2550.0,23.0,3.796633005142212,510.0,57693.0,510.0,1718206289.385345,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,20.0,2550.0,9.0,3.8278822898864746,850.0,57693.0,850.0,1718206289.4165943,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,21.0,2550.0,4.0,3.8591504096984863,1275.0,57693.0,1275.0,1718206289.4478624,bfzqmx0b,revived-sweep-554
True,False,3,ex10hs,1,22.0,2550.0,1.0,3.8903818130493164,2550.0,57693.0,2550.0,1718206289.4790938,bfzqmx0b,revived-sweep-554
True,True,3,ex10hs,1,0.0,2550.0,54732.0,1.6178219318389893,17.0,57693.0,2.0,1718206277.494734,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,1.0,2550.0,52727.0,1.9309935569763184,17.0,57693.0,3.0,1718206277.8079057,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,2.0,2550.0,47740.0,2.1184980869293213,17.0,57693.0,5.0,1718206277.9954102,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,3.0,2550.0,45007.0,2.2804312705993652,17.0,57693.0,6.0,1718206278.1573434,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,4.0,2550.0,34339.0,2.3898091316223145,17.0,57693.0,10.0,1718206278.2667212,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,5.0,2550.0,23098.0,2.453603506088257,17.0,57693.0,15.0,1718206278.3305156,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,6.0,2550.0,19282.0,2.5165820121765137,17.0,57693.0,17.0,1718206278.3934941,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,7.0,2550.0,10212.0,2.563455104827881,25.0,57693.0,25.0,1718206278.4403672,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,8.0,2550.0,7207.0,2.594702959060669,30.0,57693.0,30.0,1718206278.471615,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,9.0,2550.0,5623.0,2.6259539127349854,34.0,57693.0,34.0,1718206278.502866,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,10.0,2550.0,2601.0,2.6572039127349854,50.0,57693.0,50.0,1718206278.534116,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,11.0,2550.0,2500.0,2.7157795429229736,51.0,57693.0,51.0,1718206278.5926917,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,12.0,2550.0,1156.0,2.7470710277557373,75.0,57693.0,75.0,1718206278.6239831,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,13.0,2550.0,900.0,2.7783203125,85.0,57693.0,85.0,1718206278.6552324,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,14.0,2550.0,625.0,2.809532642364502,102.0,57693.0,102.0,1718206278.6864448,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,15.0,2550.0,289.0,2.840782880783081,150.0,57693.0,150.0,1718206278.717695,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,16.0,2550.0,225.0,2.856407880783081,170.0,57693.0,170.0,1718206278.73332,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,17.0,2550.0,100.0,2.887657642364502,255.0,57693.0,255.0,1718206278.7645698,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,18.0,2550.0,36.0,2.918907642364502,425.0,57693.0,425.0,1718206278.7958198,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,19.0,2550.0,25.0,2.9345333576202393,510.0,57693.0,510.0,1718206278.8114455,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,20.0,2550.0,9.0,2.965782880783081,850.0,57693.0,850.0,1718206278.842695,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,21.0,2550.0,4.0,2.9814090728759766,1275.0,57693.0,1275.0,1718206278.8583212,fv4nep3h,daily-sweep-553
True,True,3,ex10hs,1,22.0,2550.0,1.0,3.0126595497131348,2550.0,57693.0,2550.0,1718206278.8895717,fv4nep3h,daily-sweep-553
True,False,3,ex10hs,0,0.0,2551.0,1.0,1.112687587738037,2551.0,57308.0,2551.0,1718206265.7443736,9vd56cay,trim-sweep-552
True,True,3,ex10hs,0,0.0,2551.0,1.0,0.9854145050048828,2551.0,57308.0,2551.0,1718206255.3451996,q0my4dgv,youthful-sweep-551
True,False,2,ex10hs,10,0.0,2540.0,47521.0,1.596053123474121,127.0,59176.0,2.0,1718206245.339631,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,1.0,2540.0,33007.0,1.8304243087768555,127.0,59176.0,4.0,1718206245.5740023,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,2.0,2540.0,28248.0,2.003875970840454,127.0,59176.0,5.0,1718206245.747454,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,3.0,2540.0,14394.0,2.096024513244629,127.0,59176.0,10.0,1718206245.8396025,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,4.0,2540.0,6071.0,2.1585240364074707,127.0,59176.0,20.0,1718206245.902102,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,5.0,2540.0,318.0,2.174154043197632,127.0,59176.0,127.0,1718206245.917732,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,6.0,2540.0,88.0,2.2054038047790527,254.0,59176.0,254.0,1718206245.9489818,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,7.0,2540.0,23.0,2.236647129058838,508.0,59176.0,508.0,1718206245.980225,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,8.0,2540.0,14.0,2.252272844314575,635.0,59176.0,635.0,1718206245.9958508,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,9.0,2540.0,4.0,2.283524990081787,1270.0,59176.0,1270.0,1718206246.027103,uantjai0,hearty-sweep-550
True,False,2,ex10hs,10,10.0,2540.0,1.0,2.2991480827331543,2540.0,59176.0,2540.0,1718206246.042726,uantjai0,hearty-sweep-550
True,True,2,ex10hs,10,0.0,2540.0,56401.0,1.8183178901672363,127.0,59176.0,2.0,1718206234.937475,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,1.0,2540.0,52043.0,2.179978847503662,127.0,59176.0,4.0,1718206235.299136,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,2.0,2540.0,49066.0,2.398725748062134,127.0,59176.0,5.0,1718206235.5178828,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,3.0,2540.0,35108.0,2.5155062675476074,127.0,59176.0,10.0,1718206235.6346633,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,4.0,2540.0,15169.0,2.557746171951294,127.0,59176.0,20.0,1718206235.6769032,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,5.0,2540.0,400.0,2.5879223346710205,127.0,59176.0,127.0,1718206235.7070794,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,6.0,2540.0,100.0,2.619138479232788,254.0,59176.0,254.0,1718206235.7382956,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,7.0,2540.0,25.0,2.650388717651367,508.0,59176.0,508.0,1718206235.7695458,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,8.0,2540.0,16.0,2.6660141944885254,635.0,59176.0,635.0,1718206235.7851713,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,9.0,2540.0,4.0,2.697263479232788,1270.0,59176.0,1270.0,1718206235.8164206,1rlml009,sweet-sweep-549
True,True,2,ex10hs,10,10.0,2540.0,1.0,2.7129242420196533,2540.0,59176.0,2540.0,1718206235.8320813,1rlml009,sweet-sweep-549
True,False,2,ex10hs,9,0.0,2541.0,39191.0,1.4717462062835693,11.0,59273.0,3.0,1718206223.9405763,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,1.0,2541.0,21065.0,1.5990238189697266,11.0,59273.0,7.0,1718206224.067854,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,2.0,2541.0,12669.0,1.6828429698944092,11.0,59273.0,11.0,1718206224.151673,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,3.0,2541.0,5613.0,1.7309532165527344,21.0,59273.0,21.0,1718206224.1997833,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,4.0,2541.0,2927.0,1.762244462966919,33.0,59273.0,33.0,1718206224.2310746,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,5.0,2541.0,761.0,1.8091168403625488,77.0,59273.0,77.0,1718206224.277947,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,6.0,2541.0,347.0,1.8403685092926025,121.0,59273.0,121.0,1718206224.3091986,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,7.0,2541.0,97.0,1.8559958934783936,231.0,59273.0,231.0,1718206224.324826,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,8.0,2541.0,41.0,1.887242078781128,363.0,59273.0,363.0,1718206224.3560722,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,9.0,2541.0,9.0,1.902869462966919,847.0,59273.0,847.0,1718206224.3716996,6bf0ygrp,kind-sweep-548
True,False,2,ex10hs,9,10.0,2541.0,1.0,1.9341182708740234,2541.0,59273.0,2541.0,1718206224.4029484,6bf0ygrp,kind-sweep-548
True,True,2,ex10hs,9,0.0,2541.0,54055.0,1.5771992206573486,11.0,59273.0,3.0,1718206213.7920942,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,1.0,2541.0,43645.0,1.7355215549468994,11.0,59273.0,7.0,1718206213.9504166,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,2.0,2541.0,32295.0,1.829267978668213,11.0,59273.0,11.0,1718206214.044163,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,3.0,2541.0,13917.0,1.8774728775024414,21.0,59273.0,21.0,1718206214.092368,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,4.0,2541.0,5925.0,1.9132096767425537,33.0,59273.0,33.0,1718206214.1281047,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,5.0,2541.0,1089.0,1.9601235389709473,77.0,59273.0,77.0,1718206214.1750185,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,6.0,2541.0,441.0,1.9913740158081055,121.0,59273.0,121.0,1718206214.206269,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,7.0,2541.0,121.0,2.0070013999938965,231.0,59273.0,231.0,1718206214.2218964,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,8.0,2541.0,49.0,2.038283586502075,363.0,59273.0,363.0,1718206214.2531786,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,9.0,2541.0,9.0,2.0538742542266846,847.0,59273.0,847.0,1718206214.2687693,3mxhltl9,dazzling-sweep-547
True,True,2,ex10hs,9,10.0,2541.0,1.0,2.0851247310638428,2541.0,59273.0,2541.0,1718206214.3000197,3mxhltl9,dazzling-sweep-547
True,False,2,ex10hs,8,0.0,2542.0,47602.0,1.6428489685058594,41.0,59372.0,2.0,1718206203.6276739,0prmq3sh,glad-sweep-546
True,False,2,ex10hs,8,1.0,2542.0,3270.0,1.6741371154785156,41.0,59372.0,31.0,1718206203.658962,0prmq3sh,glad-sweep-546
True,False,2,ex10hs,8,2.0,2542.0,2136.0,1.689758539199829,41.0,59372.0,41.0,1718206203.6745834,0prmq3sh,glad-sweep-546
True,False,2,ex10hs,8,3.0,2542.0,1109.0,1.736635446548462,62.0,59372.0,62.0,1718206203.7214603,0prmq3sh,glad-sweep-546
True,False,2,ex10hs,8,4.0,2542.0,701.0,1.767885446548462,82.0,59372.0,82.0,1718206203.7527103,0prmq3sh,glad-sweep-546
True,False,2,ex10hs,8,5.0,2542.0,4.0,1.7991373538970947,1271.0,59372.0,1271.0,1718206203.7839622,0prmq3sh,glad-sweep-546
True,False,2,ex10hs,8,6.0,2542.0,1.0,1.8316459655761719,2542.0,59372.0,2542.0,1718206203.8164709,0prmq3sh,glad-sweep-546
True,True,2,ex10hs,8,0.0,2542.0,56662.0,1.701498031616211,41.0,59372.0,2.0,1718206193.401213,p0ps34nl,devoted-sweep-545
True,True,2,ex10hs,8,1.0,2542.0,6710.0,1.7327470779418945,41.0,59372.0,31.0,1718206193.432462,p0ps34nl,devoted-sweep-545
True,True,2,ex10hs,8,2.0,2542.0,3844.0,1.76399827003479,41.0,59372.0,41.0,1718206193.4637132,p0ps34nl,devoted-sweep-545
True,True,2,ex10hs,8,3.0,2542.0,1681.0,1.8108763694763184,62.0,59372.0,62.0,1718206193.5105913,p0ps34nl,devoted-sweep-545
True,True,2,ex10hs,8,4.0,2542.0,961.0,1.8421247005462646,82.0,59372.0,82.0,1718206193.5418396,p0ps34nl,devoted-sweep-545
True,True,2,ex10hs,8,5.0,2542.0,4.0,1.8733880519866943,1271.0,59372.0,1271.0,1718206193.573103,p0ps34nl,devoted-sweep-545
True,True,2,ex10hs,8,6.0,2542.0,1.0,1.8889977931976318,2542.0,59372.0,2542.0,1718206193.5887127,p0ps34nl,devoted-sweep-545
True,False,2,ex10hs,7,0.0,2543.0,1.0,1.159177303314209,2543.0,58237.0,2543.0,1718206182.3895552,ohfuy6g1,colorful-sweep-544
True,True,2,ex10hs,7,0.0,2543.0,1.0,1.1724493503570557,2543.0,58237.0,2543.0,1718206171.2052314,zpe5pozv,earnest-sweep-543
True,False,2,ex10hs,6,0.0,2544.0,46897.0,1.6315813064575195,53.0,58264.0,2.0,1718206161.0892572,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,1.0,2544.0,38696.0,1.9128642082214355,53.0,58264.0,3.0,1718206161.3705401,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,2.0,2544.0,32696.0,2.1481680870056152,53.0,58264.0,4.0,1718206161.605844,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,3.0,2544.0,23782.0,2.304447650909424,53.0,58264.0,6.0,1718206161.7621236,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,4.0,2544.0,17890.0,2.413822650909424,53.0,58264.0,8.0,1718206161.8714986,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,5.0,2544.0,11430.0,2.5090761184692383,53.0,58264.0,12.0,1718206161.966752,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,6.0,2544.0,7943.0,2.556674003601074,53.0,58264.0,16.0,1718206162.01435,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,7.0,2544.0,4680.0,2.603541374206543,53.0,58264.0,24.0,1718206162.0612173,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,8.0,2544.0,1617.0,2.6191675662994385,53.0,58264.0,48.0,1718206162.0768435,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,9.0,2544.0,1454.0,2.6706039905548096,53.0,58264.0,53.0,1718206162.12828,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,10.0,2544.0,434.0,2.701892852783203,106.0,58264.0,106.0,1718206162.1595688,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,11.0,2544.0,210.0,2.733142614364624,159.0,58264.0,159.0,1718206162.1908185,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,12.0,2544.0,114.0,2.748767852783203,212.0,58264.0,212.0,1718206162.2064438,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,13.0,2544.0,54.0,2.7800114154815674,318.0,58264.0,318.0,1718206162.2376873,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,14.0,2544.0,32.0,2.8112869262695312,424.0,58264.0,424.0,1718206162.2689629,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,15.0,2544.0,14.0,2.8268930912017822,636.0,58264.0,636.0,1718206162.284569,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,16.0,2544.0,9.0,2.85819673538208,848.0,58264.0,848.0,1718206162.3158727,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,17.0,2544.0,4.0,2.873771905899048,1272.0,58264.0,1272.0,1718206162.3314478,ejcuny7g,hearty-sweep-542
True,False,2,ex10hs,6,18.0,2544.0,1.0,2.905017137527466,2544.0,58264.0,2544.0,1718206162.362693,ejcuny7g,hearty-sweep-542
True,True,2,ex10hs,6,0.0,2544.0,54949.0,1.6036546230316162,53.0,58264.0,2.0,1718206150.5541627,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,1.0,2544.0,52956.0,1.9107866287231445,53.0,58264.0,3.0,1718206150.8612947,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,2.0,2544.0,50352.0,2.16081166267395,53.0,58264.0,4.0,1718206151.1113198,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,3.0,2544.0,44996.0,2.317023992538452,53.0,58264.0,6.0,1718206151.267532,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,4.0,2544.0,39730.0,2.4442315101623535,53.0,58264.0,8.0,1718206151.3947396,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,5.0,2544.0,29420.0,2.5223937034606934,53.0,58264.0,12.0,1718206151.4729018,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,6.0,2544.0,21091.0,2.6005265712738037,53.0,58264.0,16.0,1718206151.5510347,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,7.0,2544.0,10940.0,2.6317689418792725,53.0,58264.0,24.0,1718206151.582277,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,8.0,2544.0,2809.0,2.663022994995117,53.0,58264.0,48.0,1718206151.613531,nzt3anyk,earnest-sweep-541
True,True,2,ex10hs,6,9.0,2544.0,2304.0,2.709895610809326,53.0,58264.0,53.0,1718206151.6604037,nzt3anyk,earnest-sweep-541
